Unit,Category,Bucks,Antlerless,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,TH23,PS23,TH22,PS22,threeyearsuccess,threeyearshunters,UnitList,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags,OTC
214,2nd season rifle Antlerless (Does not include PLO),0,32,32,0,0,Not Reported,NA,NA,NA,NA,0%,0,214,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 2nd season rifle Antlerless (Does not include PLO),0,0,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"DE003O1A,DE003P2R,DE003P3R,DE214W2R,DE441W1R,DF003O1M,DF004O2R,DF004O3R,DF214W2R,DF214W4R,DF441W1R,DM003O1M,DM004O2R,DM004O3R,DM004O4R",NA
214,3rd season rifle Antlerless (Does not include PLO),0,0,0,2,0,Not Reported,NA,NA,NA,NA,0%,2,214,  401,   90,22%,40.642251620729446,-107.00814944638188,"  256,679","   57,506",214 3rd season rifle Antlerless (Does not include PLO),5,22.3,https://webmap.onxmaps.com/hunt/map#9.45/40.6422516207294/-107.008149446382,"DE003O1A,DE003P2R,DE003P3R,DE214W2R,DE441W1R,DF003O1M,DF004O2R,DF004O3R,DF214W2R,DF214W4R,DF441W1R,DM003O1M,DM004O2R,DM004O3R,DM004O4R",NA
231,All manners of take,18,4,22,143,15,890,160,22,124,18,18%,142,231,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 All manners of take,467.8,736.9,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"DE011O1A,DE131P2R,DE131P3R,DF011O1M,DM011O1M,DM012E1R,DM131O2R,DM131O3R",NA
231,All Rifle,5,0,5,42,12,194,88,18,36,15,15%,55,231,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 All Rifle,137.4,216.4,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"DE011O1A,DE131P2R,DE131P3R,DF011O1M,DM011O1M,DM012E1R,DM131O2R,DM131O3R",NA
231,All High Country Rifle Seasons,0,0,0,6,0,24,NA,NA,2,0,0%,4,231,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 All High Country Rifle Seasons,19.6,30.9,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"DE011O1A,DE131P2R,DE131P3R,DF011O1M,DM011O1M,DM012E1R,DM131O2R,DM131O3R",NA
231,Early and Late Seasons (Includes PLOs),0,0,0,6,0,24,NA,NA,2,0,0%,4,231,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Early and Late Seasons (Includes PLOs),19.6,30.9,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"DE011O1A,DE131P2R,DE131P3R,DF011O1M,DM011O1M,DM012E1R,DM131O2R,DM131O3R",NA
231,2nd Rifle Seasons,5,0,5,21,23,123,63,23,25,22,23%,36,231,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 2nd Rifle Seasons,68.7,108.2,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"DE011O1A,DE131P2R,DE131P3R,DF011O1M,DM011O1M,DM012E1R,DM131O2R,DM131O3R",NA
231,3rd Rifle Seasons,0,0,0,14,0,48,26,6,9,0,2%,16,231,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 3rd Rifle Seasons,45.8,72.1,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"DE011O1A,DE131P2R,DE131P3R,DF011O1M,DM011O1M,DM012E1R,DM131O2R,DM131O3R",NA
231,All Archery Seasons,8,4,11,69,16,528,37,30,52,19,22%,53,231,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 All Archery Seasons,225.7,355.6,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"DE011O1A,DE131P2R,DE131P3R,DF011O1M,DM011O1M,DM012E1R,DM131O2R,DM131O3R",NA
231,Either Sex Muzzleloader,6,0,6,32,17,167,35,22,36,18,19%,34,231,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Either Sex Muzzleloader,104.7,164.9,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"DE011O1A,DE131P2R,DE131P3R,DF011O1M,DM011O1M,DM012E1R,DM131O2R,DM131O3R",NA
231,Antlered Muzzleloader,6,0,6,32,17,Not Reported,NA,31,NA,NA,24%,32,231,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Antlered Muzzleloader,104.7,164.9,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"DE011O1A,DE131P2R,DE131P3R,DF011O1M,DM011O1M,DM012E1R,DM131O2R,DM131O3R",NA
231,2nd season rifle Antlered (Does not include PLO),5,0,5,20,25,Not Reported,NA,NA,NA,NA,25%,20,231,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 2nd season rifle Antlered (Does not include PLO),65.4,103.1,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"DE011O1A,DE131P2R,DE131P3R,DF011O1M,DM011O1M,DM012E1R,DM131O2R,DM131O3R",NA
231,3rd season rifle Antlered (Does not include PLO),0,0,0,12,0,Not Reported,NA,NA,NA,NA,0%,12,231,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 3rd season rifle Antlered (Does not include PLO),39.3,61.8,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"DE011O1A,DE131P2R,DE131P3R,DF011O1M,DM011O1M,DM012E1R,DM131O2R,DM131O3R",NA
231,Antlerless Muzzleloader,0,49,49,0,0,Not Reported,10,0,NA,NA,0%,5,231,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 Antlerless Muzzleloader,0,0,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"DE011O1A,DE131P2R,DE131P3R,DF011O1M,DM011O1M,DM012E1R,DM131O2R,DM131O3R",NA
231,2nd season rifle Antlerless (Does not include PLO),0,45,45,0,0,Not Reported,NA,NA,NA,NA,0%,0,231,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 2nd season rifle Antlerless (Does not include PLO),0,0,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"DE011O1A,DE131P2R,DE131P3R,DF011O1M,DM011O1M,DM012E1R,DM131O2R,DM131O3R",NA
231,3rd season rifle Antlerless (Does not include PLO),0,12,12,0,0,Not Reported,NA,NA,NA,NA,0%,0,231,  306,  194,63%,40.167070670182646,-107.09189663437051,"  195,650","  124,189",231 3rd season rifle Antlerless (Does not include PLO),0,0,https://webmap.onxmaps.com/hunt/map#9.45/40.1670706701826/-107.091896634371,"DE011O1A,DE131P2R,DE131P3R,DF011O1M,DM011O1M,DM012E1R,DM131O2R,DM131O3R",NA
301,All manners of take,332,36,367,547,67,1755,1286,64,529,45,59%,787,301,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All manners of take,853.2,6669.4,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"DE003O1A,DE003P2R,DE003P3R,DE003P4R,DE004W1R,DE004W3R,DE214W2R,DE441W1R,DF003O1M,DF003O2R,DF003O3R,DF003W1R,DF004P5A,DF004W1R,DF004W3R,DF214W2R,DF214W4R,DF301W1R,DF301W2R,DF301W3R,DF441W1R,DM003O1M,DM003O2R,DM003O3R,DM003O4R,DM003W1R,DM004P5A,DM301W1R,DM301W2R",NA
301,All Rifle,314,23,337,500,67,1499,1264,65,506,45,59%,757,301,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Rifle,779.9,6096.3,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"DE003O1A,DE003P2R,DE003P3R,DE003P4R,DE004W1R,DE004W3R,DE214W2R,DE441W1R,DF003O1M,DF003O2R,DF003O3R,DF003W1R,DF004P5A,DF004W1R,DF004W3R,DF214W2R,DF214W4R,DF301W1R,DF301W2R,DF301W3R,DF441W1R,DM003O1M,DM003O2R,DM003O3R,DM003O4R,DM003W1R,DM004P5A,DM301W1R,DM301W2R",NA
301,All Ranching For Wildlife Seasons,21,6,27,35,77,82,65,75,39,62,71%,46,301,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Ranching For Wildlife Seasons,54.6,426.7,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"DE003O1A,DE003P2R,DE003P3R,DE003P4R,DE004W1R,DE004W3R,DE214W2R,DE441W1R,DF003O1M,DF003O2R,DF003O3R,DF003W1R,DF004P5A,DF004W1R,DF004W3R,DF214W2R,DF214W4R,DF301W1R,DF301W2R,DF301W3R,DF441W1R,DM003O1M,DM003O2R,DM003O3R,DM003O4R,DM003W1R,DM004P5A,DM301W1R,DM301W2R",NA
301,2nd Rifle Seasons,114,6,121,178,68,561,380,68,163,40,59%,240,301,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 2nd Rifle Seasons,277.6,2170.3,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"DE003O1A,DE003P2R,DE003P3R,DE003P4R,DE004W1R,DE004W3R,DE214W2R,DE441W1R,DF003O1M,DF003O2R,DF003O3R,DF003W1R,DF004P5A,DF004W1R,DF004W3R,DF214W2R,DF214W4R,DF301W1R,DF301W2R,DF301W3R,DF441W1R,DM003O1M,DM003O2R,DM003O3R,DM003O4R,DM003W1R,DM004P5A,DM301W1R,DM301W2R",NA
301,3rd Rifle Seasons,154,4,158,237,67,705,745,63,255,42,57%,412,301,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 3rd Rifle Seasons,369.7,2889.7,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"DE003O1A,DE003P2R,DE003P3R,DE003P4R,DE004W1R,DE004W3R,DE214W2R,DE441W1R,DF003O1M,DF003O2R,DF003O3R,DF003W1R,DF004P5A,DF004W1R,DF004W3R,DF214W2R,DF214W4R,DF301W1R,DF301W2R,DF301W3R,DF441W1R,DM003O1M,DM003O2R,DM003O3R,DM003O4R,DM003W1R,DM004P5A,DM301W1R,DM301W2R",NA
301,4th Rifle Seasons,25,4,29,48,60,149,69,69,48,65,65%,55,301,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 4th Rifle Seasons,74.9,585.2,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"DE003O1A,DE003P2R,DE003P3R,DE003P4R,DE004W1R,DE004W3R,DE214W2R,DE441W1R,DF003O1M,DF003O2R,DF003O3R,DF003W1R,DF004P5A,DF004W1R,DF004W3R,DF214W2R,DF214W4R,DF301W1R,DF301W2R,DF301W3R,DF441W1R,DM003O1M,DM003O2R,DM003O3R,DM003O4R,DM003W1R,DM004P5A,DM301W1R,DM301W2R",NA
301,All Archery Seasons,6,13,19,36,54,213,16,0,16,33,29%,23,301,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Archery Seasons,56.2,438.9,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"DE003O1A,DE003P2R,DE003P3R,DE003P4R,DE004W1R,DE004W3R,DE214W2R,DE441W1R,DF003O1M,DF003O2R,DF003O3R,DF003W1R,DF004P5A,DF004W1R,DF004W3R,DF214W2R,DF214W4R,DF301W1R,DF301W2R,DF301W3R,DF441W1R,DM003O1M,DM003O2R,DM003O3R,DM003O4R,DM003W1R,DM004P5A,DM301W1R,DM301W2R",NA
301,Either Sex Muzzleloader,11,0,11,11,100,43,5,0,7,35,45%,8,301,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 Either Sex Muzzleloader,17.2,134.1,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"DE003O1A,DE003P2R,DE003P3R,DE003P4R,DE004W1R,DE004W3R,DE214W2R,DE441W1R,DF003O1M,DF003O2R,DF003O3R,DF003W1R,DF004P5A,DF004W1R,DF004W3R,DF214W2R,DF214W4R,DF301W1R,DF301W2R,DF301W3R,DF441W1R,DM003O1M,DM003O2R,DM003O3R,DM003O4R,DM003W1R,DM004P5A,DM301W1R,DM301W2R",NA
301,Antlered Muzzleloader,11,0,11,11,100,Not Reported,NA,0,NA,NA,50%,11,301,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 Antlered Muzzleloader,17.2,134.1,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"DE003O1A,DE003P2R,DE003P3R,DE003P4R,DE004W1R,DE004W3R,DE214W2R,DE441W1R,DF003O1M,DF003O2R,DF003O3R,DF003W1R,DF004P5A,DF004W1R,DF004W3R,DF214W2R,DF214W4R,DF301W1R,DF301W2R,DF301W3R,DF441W1R,DM003O1M,DM003O2R,DM003O3R,DM003O4R,DM003W1R,DM004P5A,DM301W1R,DM301W2R",NA
301,All Exurban Seasons,0,3,3,3,100,3,5,100,NA,NA,100%,4,301,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 All Exurban Seasons,4.7,36.6,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"DE003O1A,DE003P2R,DE003P3R,DE003P4R,DE004W1R,DE004W3R,DE214W2R,DE441W1R,DF003O1M,DF003O2R,DF003O3R,DF003W1R,DF004P5A,DF004W1R,DF004W3R,DF214W2R,DF214W4R,DF301W1R,DF301W2R,DF301W3R,DF441W1R,DM003O1M,DM003O2R,DM003O3R,DM003O4R,DM003W1R,DM004P5A,DM301W1R,DM301W2R",NA
301,2nd season rifle Antlered (Does not include PLO),72,0,72,123,58,Not Reported,NA,NA,NA,NA,58%,123,301,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 2nd season rifle Antlered (Does not include PLO),191.9,1499.7,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"DE003O1A,DE003P2R,DE003P3R,DE003P4R,DE004W1R,DE004W3R,DE214W2R,DE441W1R,DF003O1M,DF003O2R,DF003O3R,DF003W1R,DF004P5A,DF004W1R,DF004W3R,DF214W2R,DF214W4R,DF301W1R,DF301W2R,DF301W3R,DF441W1R,DM003O1M,DM003O2R,DM003O3R,DM003O4R,DM003W1R,DM004P5A,DM301W1R,DM301W2R",NA
301,3rd season rifle Antlered (Does not include PLO),84,0,84,153,55,Not Reported,NA,NA,NA,NA,55%,153,301,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 3rd season rifle Antlered (Does not include PLO),238.6,1865.5,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"DE003O1A,DE003P2R,DE003P3R,DE003P4R,DE004W1R,DE004W3R,DE214W2R,DE441W1R,DF003O1M,DF003O2R,DF003O3R,DF003W1R,DF004P5A,DF004W1R,DF004W3R,DF214W2R,DF214W4R,DF301W1R,DF301W2R,DF301W3R,DF441W1R,DM003O1M,DM003O2R,DM003O3R,DM003O4R,DM003W1R,DM004P5A,DM301W1R,DM301W2R",NA
301,4th season rifle Antlered (Does not include PLO),16,0,16,24,67,Not Reported,NA,NA,140,33,50%,82,301,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 4th season rifle Antlered (Does not include PLO),37.4,292.6,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"DE003O1A,DE003P2R,DE003P3R,DE003P4R,DE004W1R,DE004W3R,DE214W2R,DE441W1R,DF003O1M,DF003O2R,DF003O3R,DF003W1R,DF004P5A,DF004W1R,DF004W3R,DF214W2R,DF214W4R,DF301W1R,DF301W2R,DF301W3R,DF441W1R,DM003O1M,DM003O2R,DM003O3R,DM003O4R,DM003W1R,DM004P5A,DM301W1R,DM301W2R",NA
301,Antlerless Muzzleloader,0,111,111,0,0,Not Reported,0,0,NA,NA,0%,0,301,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 Antlerless Muzzleloader,0,0,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"DE003O1A,DE003P2R,DE003P3R,DE003P4R,DE004W1R,DE004W3R,DE214W2R,DE441W1R,DF003O1M,DF003O2R,DF003O3R,DF003W1R,DF004P5A,DF004W1R,DF004W3R,DF214W2R,DF214W4R,DF301W1R,DF301W2R,DF301W3R,DF441W1R,DM003O1M,DM003O2R,DM003O3R,DM003O4R,DM003W1R,DM004P5A,DM301W1R,DM301W2R",NA
301,2nd season rifle Antlerless (Does not include PLO),0,181,181,5,50,Not Reported,NA,NA,NA,NA,50%,5,301,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 2nd season rifle Antlerless (Does not include PLO),7.8,61,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"DE003O1A,DE003P2R,DE003P3R,DE003P4R,DE004W1R,DE004W3R,DE214W2R,DE441W1R,DF003O1M,DF003O2R,DF003O3R,DF003W1R,DF004P5A,DF004W1R,DF004W3R,DF214W2R,DF214W4R,DF301W1R,DF301W2R,DF301W3R,DF441W1R,DM003O1M,DM003O2R,DM003O3R,DM003O4R,DM003W1R,DM004P5A,DM301W1R,DM301W2R",NA
301,3rd season rifle Antlerless (Does not include PLO),0,208,208,3,33,Not Reported,NA,NA,NA,NA,33%,3,301,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 3rd season rifle Antlerless (Does not include PLO),4.7,36.6,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"DE003O1A,DE003P2R,DE003P3R,DE003P4R,DE004W1R,DE004W3R,DE214W2R,DE441W1R,DF003O1M,DF003O2R,DF003O3R,DF003W1R,DF004P5A,DF004W1R,DF004W3R,DF214W2R,DF214W4R,DF301W1R,DF301W2R,DF301W3R,DF441W1R,DM003O1M,DM003O2R,DM003O3R,DM003O4R,DM003W1R,DM004P5A,DM301W1R,DM301W2R",NA
301,4th  season rifle Antlerless (Does not include PLO),0,91,91,0,0,Not Reported,NA,NA,0,0,0%,0,301,  641,   82,13%,40.583051909491914,-107.68891866903346,"  410,309","   52,491",301 4th  season rifle Antlerless (Does not include PLO),0,0,https://webmap.onxmaps.com/hunt/map#9.45/40.5830519094919/-107.688918669033,"DE003O1A,DE003P2R,DE003P3R,DE003P4R,DE004W1R,DE004W3R,DE214W2R,DE441W1R,DF003O1M,DF003O2R,DF003O3R,DF003W1R,DF004P5A,DF004W1R,DF004W3R,DF214W2R,DF214W4R,DF301W1R,DF301W2R,DF301W3R,DF441W1R,DM003O1M,DM003O2R,DM003O3R,DM003O4R,DM003W1R,DM004P5A,DM301W1R,DM301W2R",NA
361,All manners of take,42,24,65,196,33,849,226,30,192,24,29%,205,361,  141,  104,74%,39.89495921400766,-106.50344458857867,"   89,972","   66,513",361 All manners of take,1394.2,1886,https://webmap.onxmaps.com/hunt/map#9.45/39.8949592140077/-106.503444588579,"DE035O1A,DE035P2R,DE035P3R,DF035O1M,DF035O2R,DF035O3R,DM035O1M,DM035O2R,DM035O3R,DM035O4R",NA
361,All Rifle,38,24,62,166,37,700,198,35,179,26,33%,181,361,  141,  104,74%,39.89495921400766,-106.50344458857867,"   89,972","   66,513",361 All Rifle,1180.8,1597.3,https://webmap.onxmaps.com/hunt/map#9.45/39.8949592140077/-106.503444588579,"DE035O1A,DE035P2R,DE035P3R,DF035O1M,DF035O2R,DF035O3R,DM035O1M,DM035O2R,DM035O3R,DM035O4R",NA
361,2nd Rifle Seasons,7,10,17,65,26,311,100,42,114,23,30%,93,361,  141,  104,74%,39.89495921400766,-106.50344458857867,"   89,972","   66,513",361 2nd Rifle Seasons,462.4,625.4,https://webmap.onxmaps.com/hunt/map#9.45/39.8949592140077/-106.503444588579,"DE035O1A,DE035P2R,DE035P3R,DF035O1M,DF035O2R,DF035O3R,DM035O1M,DM035O2R,DM035O3R,DM035O4R",NA
361,3rd Rifle Seasons,31,14,45,100,45,387,90,23,65,31,33%,85,361,  141,  104,74%,39.89495921400766,-106.50344458857867,"   89,972","   66,513",361 3rd Rifle Seasons,711.3,962.2,https://webmap.onxmaps.com/hunt/map#9.45/39.8949592140077/-106.503444588579,"DE035O1A,DE035P2R,DE035P3R,DF035O1M,DF035O2R,DF035O3R,DM035O1M,DM035O2R,DM035O3R,DM035O4R",NA
361,4th Rifle Seasons,0,0,0,1,0,1,8,75,NA,NA,38%,4,361,  141,  104,74%,39.89495921400766,-106.50344458857867,"   89,972","   66,513",361 4th Rifle Seasons,7.1,9.6,https://webmap.onxmaps.com/hunt/map#9.45/39.8949592140077/-106.503444588579,"DE035O1A,DE035P2R,DE035P3R,DF035O1M,DF035O2R,DF035O3R,DM035O1M,DM035O2R,DM035O3R,DM035O4R",NA
361,All Archery Seasons,0,0,0,6,0,19,8,0,4,0,0%,6,361,  141,  104,74%,39.89495921400766,-106.50344458857867,"   89,972","   66,513",361 All Archery Seasons,42.7,57.7,https://webmap.onxmaps.com/hunt/map#9.45/39.8949592140077/-106.503444588579,"DE035O1A,DE035P2R,DE035P3R,DF035O1M,DF035O2R,DF035O3R,DM035O1M,DM035O2R,DM035O3R,DM035O4R",NA
361,Either Sex Muzzleloader,4,0,4,23,16,130,21,0,8,0,5%,17,361,  141,  104,74%,39.89495921400766,-106.50344458857867,"   89,972","   66,513",361 Either Sex Muzzleloader,163.6,221.3,https://webmap.onxmaps.com/hunt/map#9.45/39.8949592140077/-106.503444588579,"DE035O1A,DE035P2R,DE035P3R,DF035O1M,DF035O2R,DF035O3R,DM035O1M,DM035O2R,DM035O3R,DM035O4R",NA
361,Antlered Muzzleloader,4,0,4,20,19,Not Reported,NA,0,NA,NA,10%,20,361,  141,  104,74%,39.89495921400766,-106.50344458857867,"   89,972","   66,513",361 Antlered Muzzleloader,142.3,192.4,https://webmap.onxmaps.com/hunt/map#9.45/39.8949592140077/-106.503444588579,"DE035O1A,DE035P2R,DE035P3R,DF035O1M,DF035O2R,DF035O3R,DM035O1M,DM035O2R,DM035O3R,DM035O4R",NA
361,2nd season rifle Antlered (Does not include PLO),7,0,7,36,19,Not Reported,NA,NA,NA,NA,19%,36,361,  141,  104,74%,39.89495921400766,-106.50344458857867,"   89,972","   66,513",361 2nd season rifle Antlered (Does not include PLO),256.1,346.4,https://webmap.onxmaps.com/hunt/map#9.45/39.8949592140077/-106.503444588579,"DE035O1A,DE035P2R,DE035P3R,DF035O1M,DF035O2R,DF035O3R,DM035O1M,DM035O2R,DM035O3R,DM035O4R",NA
361,3rd season rifle Antlered (Does not include PLO),31,0,31,78,40,Not Reported,NA,NA,NA,NA,40%,78,361,  141,  104,74%,39.89495921400766,-106.50344458857867,"   89,972","   66,513",361 3rd season rifle Antlered (Does not include PLO),554.8,750.5,https://webmap.onxmaps.com/hunt/map#9.45/39.8949592140077/-106.503444588579,"DE035O1A,DE035P2R,DE035P3R,DF035O1M,DF035O2R,DF035O3R,DM035O1M,DM035O2R,DM035O3R,DM035O4R",NA
361,4th season rifle Antlered (Does not include PLO),0,0,0,1,0,Not Reported,NA,NA,103,21,10%,52,361,  141,  104,74%,39.89495921400766,-106.50344458857867,"   89,972","   66,513",361 4th season rifle Antlered (Does not include PLO),7.1,9.6,https://webmap.onxmaps.com/hunt/map#9.45/39.8949592140077/-106.503444588579,"DE035O1A,DE035P2R,DE035P3R,DF035O1M,DF035O2R,DF035O3R,DM035O1M,DM035O2R,DM035O3R,DM035O4R",NA
361,Antlerless Muzzleloader,0,39,39,4,0,Not Reported,0,0,NA,NA,0%,2,361,  141,  104,74%,39.89495921400766,-106.50344458857867,"   89,972","   66,513",361 Antlerless Muzzleloader,28.5,38.5,https://webmap.onxmaps.com/hunt/map#9.45/39.8949592140077/-106.503444588579,"DE035O1A,DE035P2R,DE035P3R,DF035O1M,DF035O2R,DF035O3R,DM035O1M,DM035O2R,DM035O3R,DM035O4R",NA
361,2nd season rifle Antlerless (Does not include PLO),0,55,55,26,37,Not Reported,NA,NA,NA,NA,37%,26,361,  141,  104,74%,39.89495921400766,-106.50344458857867,"   89,972","   66,513",361 2nd season rifle Antlerless (Does not include PLO),184.9,250.2,https://webmap.onxmaps.com/hunt/map#9.45/39.8949592140077/-106.503444588579,"DE035O1A,DE035P2R,DE035P3R,DF035O1M,DF035O2R,DF035O3R,DM035O1M,DM035O2R,DM035O3R,DM035O4R",NA
361,3rd season rifle Antlerless (Does not include PLO),0,118,118,22,31,Not Reported,NA,NA,NA,NA,31%,22,361,  141,  104,74%,39.89495921400766,-106.50344458857867,"   89,972","   66,513",361 3rd season rifle Antlerless (Does not include PLO),156.5,211.7,https://webmap.onxmaps.com/hunt/map#9.45/39.8949592140077/-106.503444588579,"DE035O1A,DE035P2R,DE035P3R,DF035O1M,DF035O2R,DF035O3R,DM035O1M,DM035O2R,DM035O3R,DM035O4R",NA
361,4th  season rifle Antlerless (Does not include PLO),0,1,1,0,0,Not Reported,NA,NA,8,50,25%,4,361,  141,  104,74%,39.89495921400766,-106.50344458857867,"   89,972","   66,513",361 4th  season rifle Antlerless (Does not include PLO),0,0,https://webmap.onxmaps.com/hunt/map#9.45/39.8949592140077/-106.503444588579,"DE035O1A,DE035P2R,DE035P3R,DF035O1M,DF035O2R,DF035O3R,DM035O1M,DM035O2R,DM035O3R,DM035O4R",NA
371,All manners of take,11,0,11,76,15,268,342,20,202,14,16%,207,371,  291,  248,85%,39.702539987136355,-106.20568203677156,"  185,963","  158,930",371 All manners of take,261.6,306,https://webmap.onxmaps.com/hunt/map#9.45/39.7025399871364/-106.205682036772,"DE018O1A,DE018P2R,DE018P3R,DF018O1M,DF018O2R,DF018O3R,DM018O1M,DM018O2R,DM018O3R,DM018O4R",NA
371,All Rifle,11,0,11,55,20,165,253,22,111,6,16%,140,371,  291,  248,85%,39.702539987136355,-106.20568203677156,"  185,963","  158,930",371 All Rifle,189.3,221.5,https://webmap.onxmaps.com/hunt/map#9.45/39.7025399871364/-106.205682036772,"DE018O1A,DE018P2R,DE018P3R,DF018O1M,DF018O2R,DF018O3R,DM018O1M,DM018O2R,DM018O3R,DM018O4R",NA
371,2nd Rifle Seasons,3,0,3,34,9,128,146,22,41,0,10%,74,371,  291,  248,85%,39.702539987136355,-106.20568203677156,"  185,963","  158,930",371 2nd Rifle Seasons,117,136.9,https://webmap.onxmaps.com/hunt/map#9.45/39.7025399871364/-106.205682036772,"DE018O1A,DE018P2R,DE018P3R,DF018O1M,DF018O2R,DF018O3R,DM018O1M,DM018O2R,DM018O3R,DM018O4R",NA
371,3rd Rifle Seasons,8,0,8,16,50,29,103,21,63,10,27%,61,371,  291,  248,85%,39.702539987136355,-106.20568203677156,"  185,963","  158,930",371 3rd Rifle Seasons,55.1,64.4,https://webmap.onxmaps.com/hunt/map#9.45/39.7025399871364/-106.205682036772,"DE018O1A,DE018P2R,DE018P3R,DF018O1M,DF018O2R,DF018O3R,DM018O1M,DM018O2R,DM018O3R,DM018O4R",NA
