Unit,Bucks,Does,Fawns,Total Harvest,Total Hunters,Percent Success,Total Rec. Days,groupID,Category,Antlerless,TH23,PS23,TH22,PS22,threeyearsuccess,threeyearshunters,slope,gmu_area_sqmi,public_sqmi,percent_public,latitude,longitude,Acres,Acres Public,harvestunit,Hunters Density Per Sq. Mile,Hunters Density Per Public Sq. Mile,onx,Tags,OTCCat,OTC
13,4,0,0,4,13,31,26,1,All Rifle Seasons,0,18,35,108,63,43%,46,-16.00000000000002,  625,   66,11%,40.41797950603164,-107.32122641638192,"  400,229","   42,261",13 All Rifle Seasons,20.8,196.9,https://webmap.onxmaps.com/hunt/map#9.45/40.4179795060316/-107.321226416382,"AM013O1A,AM011W2R,AF011W2R,AM013O1R,AM013P5R,AM013O1M",NA,NA
13,4,0,0,4,13,31,26,2,All Regular Rifle Seasons,0,18,35,108,63,43%,46,-16.00000000000002,  625,   66,11%,40.41797950603164,-107.32122641638192,"  400,229","   42,261",13 All Regular Rifle Seasons,20.8,196.9,https://webmap.onxmaps.com/hunt/map#9.45/40.4179795060316/-107.321226416382,"AM013O1A,AM011W2R,AF011W2R,AM013O1R,AM013P5R,AM013O1M",NA,NA
13,0,0,0,0,6,0,14,4,All Archery Seasons,0,4,0,26,12,4%,12,-6.000000000000001,  625,   66,11%,40.41797950603164,-107.32122641638192,"  400,229","   42,261",13 All Archery Seasons,9.6,90.9,https://webmap.onxmaps.com/hunt/map#9.45/40.4179795060316/-107.321226416382,"AM013O1A,AM011W2R,AF011W2R,AM013O1R,AM013P5R,AM013O1M",NA,NA
13,0,0,0,0,3,0,3,5,All Muzzleloader Seasons,0,13,0,16,0,0%,11,-0,  625,   66,11%,40.41797950603164,-107.32122641638192,"  400,229","   42,261",13 All Muzzleloader Seasons,4.8,45.4,https://webmap.onxmaps.com/hunt/map#9.45/40.4179795060316/-107.321226416382,"AM013O1A,AM011W2R,AF011W2R,AM013O1R,AM013P5R,AM013O1M",NA,NA
13,4,0,0,4,4,100,5,6,All Private Land Only Seasons,0,7,43,77,72,72%,29,14,  625,   66,11%,40.41797950603164,-107.32122641638192,"  400,229","   42,261",13 All Private Land Only Seasons,6.4,60.6,https://webmap.onxmaps.com/hunt/map#9.45/40.4179795060316/-107.321226416382,"AM013O1A,AM011W2R,AF011W2R,AM013O1R,AM013P5R,AM013O1M",NA,NA
14,0,0,0,0,8,0,69,0,All manners of take,0,10,0,8,0,0%,9,-0,  711,  608,86%,40.64805223700346,-106.78235398060852,"  454,811","  389,164",14 All manners of take,11.3,13.2,https://webmap.onxmaps.com/hunt/map#9.45/40.6480522370035/-106.782353980609,AE000U1A,NA,NA
14,0,0,0,0,8,0,69,4,All Archery Seasons,0,10,0,8,0,0%,9,-0,  711,  608,86%,40.64805223700346,-106.78235398060852,"  454,811","  389,164",14 All Archery Seasons,11.3,13.2,https://webmap.onxmaps.com/hunt/map#9.45/40.6480522370035/-106.782353980609,AE000U1A,Either Sex OTC Archery,ESA
15,7,0,0,7,14,50,42,0,All manners of take,0,20,25,12,14,30%,15,18.000000000000004,  843,  550,65%,40.14756246676384,-106.73103073997014,"  539,743","  351,922",15 All manners of take,16.6,25.5,https://webmap.onxmaps.com/hunt/map#9.45/40.1475624667638/-106.73103073997,"AE000U1A,AM015O1R,AF015O1R,AM015O1M,AF015O1M,AF015P5R",NA,NA
15,5,0,0,5,11,50,15,1,All Rifle Seasons,0,11,29,7,0,26%,10,25.000000000000007,  843,  550,65%,40.14756246676384,-106.73103073997014,"  539,743","  351,922",15 All Rifle Seasons,13,20,https://webmap.onxmaps.com/hunt/map#9.45/40.1475624667638/-106.73103073997,"AE000U1A,AM015O1R,AF015O1R,AM015O1M,AF015O1M,AF015P5R",NA,NA
15,5,0,0,5,11,50,15,2,All Regular Rifle Seasons,0,11,29,7,0,26%,10,25.000000000000007,  843,  550,65%,40.14756246676384,-106.73103073997014,"  539,743","  351,922",15 All Regular Rifle Seasons,13,20,https://webmap.onxmaps.com/hunt/map#9.45/40.1475624667638/-106.73103073997,"AE000U1A,AM015O1R,AF015O1R,AM015O1M,AF015O1M,AF015P5R",NA,NA
15,2,0,0,2,4,50,27,4,All Archery Seasons,0,8,20,5,33,34%,6,8.5,  843,  550,65%,40.14756246676384,-106.73103073997014,"  539,743","  351,922",15 All Archery Seasons,4.7,7.3,https://webmap.onxmaps.com/hunt/map#9.45/40.1475624667638/-106.73103073997,"AE000U1A,AM015O1R,AF015O1R,AM015O1M,AF015O1M,AF015P5R",Either Sex OTC Archery,ESA
16,19,7,0,26,54,49,135,0,All manners of take,7,79,53,73,54,52%,69,-2.5000000000000173,  556,  287,52%,40.59127558829043,-106.54270418428226,"  355,632","  183,364",16 All manners of take,97.2,188.5,https://webmap.onxmaps.com/hunt/map#9.45/40.5912755882904/-106.542704184282,"AE006W1R,AF006W1R,AM006O1A,AM016O1R,AF016O1R,AF006O1A,AM006O1M,AF006O1M,AF006O2R",NA,NA
16,15,7,0,23,32,70,54,1,All Rifle Seasons,7,43,74,51,61,68%,42,4.499999999999996,  556,  287,52%,40.59127558829043,-106.54270418428226,"  355,632","  183,364",16 All Rifle Seasons,57.6,111.7,https://webmap.onxmaps.com/hunt/map#9.45/40.5912755882904/-106.542704184282,"AE006W1R,AF006W1R,AM006O1A,AM016O1R,AF016O1R,AF006O1A,AM006O1M,AF006O1M,AF006O2R",NA,NA
16,15,7,0,23,31,73,52,2,All Regular Rifle Seasons,7,43,74,51,61,69%,42,5.99999999999999,  556,  287,52%,40.59127558829043,-106.54270418428226,"  355,632","  183,364",16 All Regular Rifle Seasons,55.8,108.2,https://webmap.onxmaps.com/hunt/map#9.45/40.5912755882904/-106.542704184282,"AE006W1R,AF006W1R,AM006O1A,AM016O1R,AF016O1R,AF006O1A,AM006O1M,AF006O1M,AF006O2R",NA,NA
16,2,0,0,2,10,26,46,4,All Archery Seasons,0,22,35,14,52,38%,15,-13.000000000000007,  556,  287,52%,40.59127558829043,-106.54270418428226,"  355,632","  183,364",16 All Archery Seasons,18,34.9,https://webmap.onxmaps.com/hunt/map#9.45/40.5912755882904/-106.542704184282,"AE006W1R,AF006W1R,AM006O1A,AM016O1R,AF016O1R,AF006O1A,AM006O1M,AF006O1M,AF006O2R",NA,NA
16,1,0,0,1,12,11,36,5,All Muzzleloader Seasons,0,14,19,8,18,16%,11,-3.500000000000003,  556,  287,52%,40.59127558829043,-106.54270418428226,"  355,632","  183,364",16 All Muzzleloader Seasons,21.6,41.9,https://webmap.onxmaps.com/hunt/map#9.45/40.5912755882904/-106.542704184282,"AE006W1R,AF006W1R,AM006O1A,AM016O1R,AF016O1R,AF006O1A,AM006O1M,AF006O1M,AF006O2R",NA,NA
16,0,0,0,0,1,0,2,8,"All Damage, Auction/Raffle & Misc. Hunts",0,NA,NA,NA,NA,0%,1,NA,  556,  287,52%,40.59127558829043,-106.54270418428226,"  355,632","  183,364","16 All Damage, Auction/Raffle & Misc. Hunts",1.8,3.5,https://webmap.onxmaps.com/hunt/map#9.45/40.5912755882904/-106.542704184282,"AE006W1R,AF006W1R,AM006O1A,AM016O1R,AF016O1R,AF006O1A,AM006O1M,AF006O1M,AF006O2R",NA,NA
17,26,26,0,51,68,75,149,0,All manners of take,26,92,52,52,44,57%,71,15.500000000000004,  487,  334,69%,40.46855537653808,-106.31715842380244,"  311,812","  213,812",17 All manners of take,139.6,203.5,https://webmap.onxmaps.com/hunt/map#9.45/40.4685553765381/-106.317158423802,"AM006O1A,AM016O1R,AF016O1R,AF006O1A,AM006O1M,AF006O1M,AF006O2R",NA,NA
17,15,9,0,24,35,70,65,1,All Rifle Seasons,9,59,66,22,66,67%,39,1.9999999999999956,  487,  334,69%,40.46855537653808,-106.31715842380244,"  311,812","  213,812",17 All Rifle Seasons,71.8,104.8,https://webmap.onxmaps.com/hunt/map#9.45/40.4685553765381/-106.317158423802,"AM006O1A,AM016O1R,AF016O1R,AF006O1A,AM006O1M,AF006O1M,AF006O2R",NA,NA
17,15,9,0,24,35,70,65,2,All Regular Rifle Seasons,9,59,66,22,66,67%,39,1.9999999999999956,  487,  334,69%,40.46855537653808,-106.31715842380244,"  311,812","  213,812",17 All Regular Rifle Seasons,71.8,104.8,https://webmap.onxmaps.com/hunt/map#9.45/40.4685553765381/-106.317158423802,"AM006O1A,AM016O1R,AF016O1R,AF006O1A,AM006O1M,AF006O1M,AF006O2R",NA,NA
17,5,2,0,7,13,52,50,4,All Archery Seasons,2,14,0,18,0,17%,15,26.00000000000001,  487,  334,69%,40.46855537653808,-106.31715842380244,"  311,812","  213,812",17 All Archery Seasons,26.7,38.9,https://webmap.onxmaps.com/hunt/map#9.45/40.4685553765381/-106.317158423802,"AM006O1A,AM016O1R,AF016O1R,AF006O1A,AM006O1M,AF006O1M,AF006O2R",NA,NA
17,6,15,0,20,20,100,35,5,All Muzzleloader Seasons,15,18,47,11,73,73%,16,13.499999999999996,  487,  334,69%,40.46855537653808,-106.31715842380244,"  311,812","  213,812",17 All Muzzleloader Seasons,41.1,59.9,https://webmap.onxmaps.com/hunt/map#9.45/40.4685553765381/-106.317158423802,"AM006O1A,AM016O1R,AF016O1R,AF006O1A,AM006O1M,AF006O1M,AF006O2R",NA,NA
18,9,8,0,17,138,12,425,0,All manners of take,8,144,22,145,19,18%,142,-3.5000000000000058,"1,109",  716,65%,40.23015999963011,-105.97606297890532,"  709,781","  458,386",18 All manners of take,124.4,192.7,https://webmap.onxmaps.com/hunt/map#9.45/40.2301599996301/-105.976062978905,"AM018O1A,AM018O1R,AF018O1R,AF018O1A,AM018P5R,AF018P5R,AM018O1M,AF018O1M",NA,NA
18,7,8,0,15,90,16,288,1,All Rifle Seasons,8,91,30,86,20,22%,89,-2.0000000000000075,"1,109",  716,65%,40.23015999963011,-105.97606297890532,"  709,781","  458,386",18 All Rifle Seasons,81.2,125.7,https://webmap.onxmaps.com/hunt/map#9.45/40.2301599996301/-105.976062978905,"AM018O1A,AM018O1R,AF018O1R,AF018O1A,AM018P5R,AF018P5R,AM018O1M,AF018O1M",NA,NA
18,7,8,0,15,90,16,288,2,All Regular Rifle Seasons,8,91,30,86,20,22%,89,-2.0000000000000075,"1,109",  716,65%,40.23015999963011,-105.97606297890532,"  709,781","  458,386",18 All Regular Rifle Seasons,81.2,125.7,https://webmap.onxmaps.com/hunt/map#9.45/40.2301599996301/-105.976062978905,"AM018O1A,AM018O1R,AF018O1R,AF018O1A,AM018P5R,AF018P5R,AM018O1M,AF018O1M",NA,NA
18,0,0,0,0,21,0,65,4,All Archery Seasons,0,32,0,29,15,5%,27,-7.500000000000002,"1,109",  716,65%,40.23015999963011,-105.97606297890532,"  709,781","  458,386",18 All Archery Seasons,18.9,29.3,https://webmap.onxmaps.com/hunt/map#9.45/40.2301599996301/-105.976062978905,"AM018O1A,AM018O1R,AF018O1R,AF018O1A,AM018P5R,AF018P5R,AM018O1M,AF018O1M",NA,NA
18,2,0,0,2,27,8,72,5,All Muzzleloader Seasons,0,22,22,29,20,17%,26,-6.000000000000008,"1,109",  716,65%,40.23015999963011,-105.97606297890532,"  709,781","  458,386",18 All Muzzleloader Seasons,24.3,37.7,https://webmap.onxmaps.com/hunt/map#9.45/40.2301599996301/-105.976062978905,"AM018O1A,AM018O1R,AF018O1R,AF018O1A,AM018P5R,AF018P5R,AM018O1M,AF018O1M",NA,NA
18,5,8,0,13,21,60,81,6,All Private Land Only Seasons,8,16,46,13,38,48%,17,11,"1,109",  716,65%,40.23015999963011,-105.97606297890532,"  709,781","  458,386",18 All Private Land Only Seasons,18.9,29.3,https://webmap.onxmaps.com/hunt/map#9.45/40.2301599996301/-105.976062978905,"AM018O1A,AM018O1R,AF018O1R,AF018O1A,AM018P5R,AF018P5R,AM018O1M,AF018O1M",NA,NA
19,0,0,0,0,2,0,2,0,All manners of take,0,4,0,NA,NA,0%,3,0,  735,  458,62%,40.60318759296001,-105.47282532050696,"  470,308","  292,821",19 All manners of take,2.7,4.4,https://webmap.onxmaps.com/hunt/map#9.45/40.60318759296/-105.472825320507,AE000U1A,NA,NA
19,0,0,0,0,2,0,2,4,All Archery Seasons,0,4,0,NA,NA,0%,3,0,  735,  458,62%,40.60318759296001,-105.47282532050696,"  470,308","  292,821",19 All Archery Seasons,2.7,4.4,https://webmap.onxmaps.com/hunt/map#9.45/40.60318759296/-105.472825320507,AE000U1A,Either Sex OTC Archery,ESA
20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2,078",  533,26%,40.32431847025685,-105.36216745333888,"1,330,216","  341,109",20 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/40.3243184702568/-105.362167453339,AE000U1A,NA,NA
21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1,509","1,326",88%,39.85774449788705,-108.80289524752595,"  965,610","  848,591",21 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.857744497887/-108.802895247526,NA,NA,NA
22,0,0,0,0,4,0,9,0,All manners of take,0,2,0,3,0,0%,3,-0,"1,680","1,289",77%,39.886419868391634,-108.28245258861124,"1,075,014","  825,166",22 All manners of take,2.4,3.1,https://webmap.onxmaps.com/hunt/map#9.45/39.8864198683916/-108.282452588611,AE000U1A,NA,NA
22,0,0,0,0,4,0,9,4,All Archery Seasons,0,2,0,3,0,0%,3,-0,"1,680","1,289",77%,39.886419868391634,-108.28245258861124,"1,075,014","  825,166",22 All Archery Seasons,2.4,3.1,https://webmap.onxmaps.com/hunt/map#9.45/39.8864198683916/-108.282452588611,AE000U1A,Either Sex OTC Archery,ESA
23,2,0,0,2,7,21,20,0,All manners of take,0,11,50,42,74,48%,20,-26.500000000000025,  719,  321,45%,39.94640973275925,-107.77863139875213,"  460,447","  205,730",23 All manners of take,9.7,21.8,https://webmap.onxmaps.com/hunt/map#9.45/39.9464097327592/-107.778631398752,"AE000U1A,AM012P5R,AF012P5R",NA,NA
23,2,0,0,2,2,100,2,1,All Rifle Seasons,0,3,50,33,79,76%,13,10.499999999999996,  719,  321,45%,39.94640973275925,-107.77863139875213,"  460,447","  205,730",23 All Rifle Seasons,2.8,6.2,https://webmap.onxmaps.com/hunt/map#9.45/39.9464097327592/-107.778631398752,"AE000U1A,AM012P5R,AF012P5R",NA,NA
23,2,0,0,2,2,100,2,2,All Regular Rifle Seasons,0,3,50,25,76,75%,10,12.000000000000002,  719,  321,45%,39.94640973275925,-107.77863139875213,"  460,447","  205,730",23 All Regular Rifle Seasons,2.8,6.2,https://webmap.onxmaps.com/hunt/map#9.45/39.9464097327592/-107.778631398752,"AE000U1A,AM012P5R,AF012P5R",NA,NA
23,0,0,0,0,6,0,18,4,All Archery Seasons,0,8,50,9,56,35%,8,-28.000000000000018,  719,  321,45%,39.94640973275925,-107.77863139875213,"  460,447","  205,730",23 All Archery Seasons,8.3,18.7,https://webmap.onxmaps.com/hunt/map#9.45/39.9464097327592/-107.778631398752,"AE000U1A,AM012P5R,AF012P5R",Either Sex OTC Archery,ESA
23,2,0,0,2,2,100,2,6,All Private Land Only Seasons,0,3,50,25,76,75%,10,12.000000000000002,  719,  321,45%,39.94640973275925,-107.77863139875213,"  460,447","  205,730",23 All Private Land Only Seasons,2.8,6.2,https://webmap.onxmaps.com/hunt/map#9.45/39.9464097327592/-107.778631398752,"AE000U1A,AM012P5R,AF012P5R",NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  748,  694,93%,39.95887536401253,-107.40232150538192,"  478,687","  443,964",24 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.9588753640125/-107.402321505382,AE000U1A,NA,NA
25,0,0,0,0,2,0,7,0,All manners of take,0,NA,NA,NA,NA,0%,2,NA,  394,  329,84%,39.81704167850825,-107.11935665214747,"  252,043","  210,464",25 All manners of take,5.1,6.1,https://webmap.onxmaps.com/hunt/map#9.45/39.8170416785082/-107.119356652147,AE000U1A,NA,NA
25,0,0,0,0,2,0,7,4,All Archery Seasons,0,NA,NA,NA,NA,0%,2,NA,  394,  329,84%,39.81704167850825,-107.11935665214747,"  252,043","  210,464",25 All Archery Seasons,5.1,6.1,https://webmap.onxmaps.com/hunt/map#9.45/39.8170416785082/-107.119356652147,AE000U1A,Either Sex OTC Archery,ESA
26,3,6,0,9,26,35,76,0,All manners of take,6,13,13,17,30,26%,19,2.4999999999999947,  410,  199,49%,39.98645866485458,-106.939813231828,"  262,167","  127,237",26 All manners of take,63.5,130.8,https://webmap.onxmaps.com/hunt/map#9.45/39.9864586648546/-106.939813231828,"AE000U1A,AM015O1R,AF015O1R,AM015O1M,AF015O1M,AF015P5R",NA,NA
26,1,6,0,7,13,54,24,1,All Rifle Seasons,6,8,21,9,59,45%,10,-2.500000000000006,  410,  199,49%,39.98645866485458,-106.939813231828,"  262,167","  127,237",26 All Rifle Seasons,31.7,65.4,https://webmap.onxmaps.com/hunt/map#9.45/39.9864586648546/-106.939813231828,"AE000U1A,AM015O1R,AF015O1R,AM015O1M,AF015O1M,AF015P5R",NA,NA
26,1,6,0,7,13,54,24,2,All Regular Rifle Seasons,6,8,21,9,59,45%,10,-2.500000000000006,  410,  199,49%,39.98645866485458,-106.939813231828,"  262,167","  127,237",26 All Regular Rifle Seasons,31.7,65.4,https://webmap.onxmaps.com/hunt/map#9.45/39.9864586648546/-106.939813231828,"AE000U1A,AM015O1R,AF015O1R,AM015O1M,AF015O1M,AF015P5R",NA,NA
26,2,0,0,2,13,14,52,4,All Archery Seasons,0,5,0,9,0,5%,9,7.000000000000003,  410,  199,49%,39.98645866485458,-106.939813231828,"  262,167","  127,237",26 All Archery Seasons,31.7,65.4,https://webmap.onxmaps.com/hunt/map#9.45/39.9864586648546/-106.939813231828,"AE000U1A,AM015O1R,AF015O1R,AM015O1M,AF015O1M,AF015P5R",Either Sex OTC Archery,ESA
27,19,11,2,31,142,22,435,0,All manners of take,13,107,30,105,28,27%,118,-3.0000000000000053,  338,  181,53%,40.20010138916104,-106.53017954993072,"  216,492","  115,637",27 All manners of take,419.8,785.9,https://webmap.onxmaps.com/hunt/map#9.45/40.200101389161/-106.530179549931,"AM018O1A,AM018O1R,AF018O1R,AF018O1A,AM018P5R,AF018P5R,AM018O1M,AF018O1M",NA,NA
27,13,7,2,21,79,27,217,1,All Rifle Seasons,9,64,39,56,42,36%,66,-7.50000000000001,  338,  181,53%,40.20010138916104,-106.53017954993072,"  216,492","  115,637",27 All Rifle Seasons,233.5,437.2,https://webmap.onxmaps.com/hunt/map#9.45/40.200101389161/-106.530179549931,"AM018O1A,AM018O1R,AF018O1R,AF018O1A,AM018P5R,AF018P5R,AM018O1M,AF018O1M",NA,NA
27,13,7,2,21,79,27,217,2,All Regular Rifle Seasons,9,64,39,56,42,36%,66,-7.50000000000001,  338,  181,53%,40.20010138916104,-106.53017954993072,"  216,492","  115,637",27 All Regular Rifle Seasons,233.5,437.2,https://webmap.onxmaps.com/hunt/map#9.45/40.200101389161/-106.530179549931,"AM018O1A,AM018O1R,AF018O1R,AF018O1A,AM018P5R,AF018P5R,AM018O1M,AF018O1M",NA,NA
27,2,0,0,2,21,9,94,4,All Archery Seasons,0,12,0,10,21,10%,14,-6.0000000000000036,  338,  181,53%,40.20010138916104,-106.53017954993072,"  216,492","  115,637",27 All Archery Seasons,62.1,116.2,https://webmap.onxmaps.com/hunt/map#9.45/40.200101389161/-106.530179549931,"AM018O1A,AM018O1R,AF018O1R,AF018O1A,AM018P5R,AF018P5R,AM018O1M,AF018O1M",NA,NA
27,5,4,0,8,42,20,123,5,All Muzzleloader Seasons,4,31,22,38,10,17%,37,4.999999999999998,  338,  181,53%,40.20010138916104,-106.53017954993072,"  216,492","  115,637",27 All Muzzleloader Seasons,124.2,232.5,https://webmap.onxmaps.com/hunt/map#9.45/40.200101389161/-106.530179549931,"AM018O1A,AM018O1R,AF018O1R,AF018O1A,AM018P5R,AF018P5R,AM018O1M,AF018O1M",NA,NA
27,5,0,0,5,23,23,90,6,All Private Land Only Seasons,0,13,33,5,51,36%,14,-14.000000000000004,  338,  181,53%,40.20010138916104,-106.53017954993072,"  216,492","  115,637",27 All Private Land Only Seasons,68,127.3,https://webmap.onxmaps.com/hunt/map#9.45/40.200101389161/-106.530179549931,"AM018O1A,AM018O1R,AF018O1R,AF018O1A,AM018P5R,AF018P5R,AM018O1M,AF018O1M",NA,NA
28,3,3,0,6,42,14,135,0,All manners of take,3,59,37,61,29,27%,54,-7.500000000000008,"1,130",  765,68%,39.9390718102676,-105.96096270574034,"  723,370","  489,343",28 All manners of take,37.2,54.9,https://webmap.onxmaps.com/hunt/map#9.45/39.9390718102676/-105.96096270574,"AM018O1A,AM018O1R,AF018O1R,AF018O1A,AM018P5R,AF018P5R,AM018O1M,AF018O1M",NA,NA
28,3,3,0,6,30,19,111,1,All Rifle Seasons,3,39,51,42,42,37%,37,-11.500000000000012,"1,130",  765,68%,39.9390718102676,-105.96096270574034,"  723,370","  489,343",28 All Rifle Seasons,26.5,39.2,https://webmap.onxmaps.com/hunt/map#9.45/39.9390718102676/-105.96096270574,"AM018O1A,AM018O1R,AF018O1R,AF018O1A,AM018P5R,AF018P5R,AM018O1M,AF018O1M",NA,NA
28,3,3,0,6,30,19,111,2,All Regular Rifle Seasons,3,39,51,42,42,37%,37,-11.500000000000012,"1,130",  765,68%,39.9390718102676,-105.96096270574034,"  723,370","  489,343",28 All Regular Rifle Seasons,26.5,39.2,https://webmap.onxmaps.com/hunt/map#9.45/39.9390718102676/-105.96096270574,"AM018O1A,AM018O1R,AF018O1R,AF018O1A,AM018P5R,AF018P5R,AM018O1M,AF018O1M",NA,NA
28,0,0,0,0,12,0,24,5,All Muzzleloader Seasons,0,13,15,6,0,5%,10,-1.2560739669470205e-15,"1,130",  765,68%,39.9390718102676,-105.96096270574034,"  723,370","  489,343",28 All Muzzleloader Seasons,10.6,15.7,https://webmap.onxmaps.com/hunt/map#9.45/39.9390718102676/-105.96096270574,"AM018O1A,AM018O1R,AF018O1R,AF018O1A,AM018P5R,AF018P5R,AM018O1M,AF018O1M",NA,NA
28,3,0,0,3,13,20,74,6,All Private Land Only Seasons,0,8,25,20,63,36%,14,-21.50000000000001,"1,130",  765,68%,39.9390718102676,-105.96096270574034,"  723,370","  489,343",28 All Private Land Only Seasons,11.5,17,https://webmap.onxmaps.com/hunt/map#9.45/39.9390718102676/-105.96096270574,"AM018O1A,AM018O1R,AF018O1R,AF018O1A,AM018P5R,AF018P5R,AM018O1M,AF018O1M",NA,NA
29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  753,  176,23%,39.9999215575948,-105.31387188327668,"  481,784","  112,489",29 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.9999215575948/-105.313871883277,AE000U1A,NA,NA
30,0,14,0,14,14,100,20,0,All manners of take,14,NA,NA,NA,NA,100%,14,NA,"1,451","1,073",74%,39.33317031774471,-108.77099754861048,"  928,827","  686,736",30 All manners of take,9.6,13,https://webmap.onxmaps.com/hunt/map#9.45/39.3331703177447/-108.77099754861,"AE030O1A,AM030O1R,AM030P5R",NA,NA
30,0,14,0,14,14,100,20,1,All Rifle Seasons,14,NA,NA,NA,NA,100%,14,NA,"1,451","1,073",74%,39.33317031774471,-108.77099754861048,"  928,827","  686,736",30 All Rifle Seasons,9.6,13,https://webmap.onxmaps.com/hunt/map#9.45/39.3331703177447/-108.77099754861,"AE030O1A,AM030O1R,AM030P5R",NA,NA
30,0,14,0,14,14,100,20,8,"All Damage, Auction/Raffle & Misc. Hunts",14,NA,NA,NA,NA,100%,14,NA,"1,451","1,073",74%,39.33317031774471,-108.77099754861048,"  928,827","  686,736","30 All Damage, Auction/Raffle & Misc. Hunts",9.6,13,https://webmap.onxmaps.com/hunt/map#9.45/39.3331703177447/-108.77099754861,"AE030O1A,AM030O1R,AM030P5R",NA,NA
31,0,0,0,0,2,0,7,0,All manners of take,0,2,0,NA,NA,0%,2,0,"1,178",  679,58%,39.43550762747674,-108.40337625907118,"  753,712","  434,248",31 All manners of take,1.7,2.9,https://webmap.onxmaps.com/hunt/map#9.45/39.4355076274767/-108.403376259071,AE000U1A,NA,NA
31,0,0,0,0,2,0,7,4,All Archery Seasons,0,2,0,NA,NA,0%,2,0,"1,178",  679,58%,39.43550762747674,-108.40337625907118,"  753,712","  434,248",31 All Archery Seasons,1.7,2.9,https://webmap.onxmaps.com/hunt/map#9.45/39.4355076274767/-108.403376259071,AE000U1A,Either Sex OTC Archery,ESA
32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  507,  199,39%,39.56439704833727,-108.03367958650692,"  324,575","  127,531",32 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.5643970483373/-108.033679586507,AE000U1A,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  704,  530,75%,39.68867773716108,-107.6402495515074,"  450,288","  339,388",33 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.6886777371611/-107.640249551507,AE000U1A,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  326,  300,92%,39.652666661531555,-107.28484773044072,"  208,574","  191,998",34 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.6526666615316/-107.284847730441,AE000U1A,NA,NA
35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  454,  318,70%,39.76679410067051,-106.8467406140102,"  290,807","  203,440",35 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.7667941006705/-106.84674061401,AE000U1A,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  466,  382,82%,39.718194149812135,-106.4709142423834,"  298,111","  244,523",36 NA,NA,NA,https://webmap.onxmaps.com/hunt/map#9.45/39.7181941498121/-106.470914242383,AE000U1A,NA,NA
